nhân_cách,N
",",F
nhân_văn,N
và,C
hồn,N
cốt,N
tổ_tiên,N
.,F
Lễ_hội,N
trên,E
sông,N
Cùng,A
với,E
việc,N
phục_dựng,V
lại,R
nơi,N
thờ_thánh,V
",",F
Hội,N
Phụng_Thánh,Np
cũng,R
được,V
ra_đời,V
và,C
thành_lập,V
từ,E
năm,N
2004,M
.,F
Hội,N
Phụng_Thánh,Np
không,R
chỉ,R
có,V
sự,Nc
tham_gia,V
của,E
các,L
thầy,N
cô_giáo,N
",",F
các,L
nhà_văn_hóa,N
",",F
trí_thức,N
chuyên_nghiệp,A
mà,C
còn,R
có,V
cả,T
nhân_dân,N
",",F
bao_gồm,V
đủ,A
mọi,L
lứa,N
tuổi,N
nghề_nghiệp,N
…,F
Mỗi,M
người,N
dù,E
đang,R
sinh_sống,V
ở,E
quê,N
nhà,N
hay,C
đi,V
làm_ăn,V
nơi,N
xa,A
",",F
cũng,R
về,V
nhập,V
hội,N
.,F
Hàng,N
năm,N
cứ,R
đến,V
ngày,N
mùng,N
4,M
tháng,N
3,M
Âm_lịch,Nu
là,C
ngày,N
mất,V
của,E
Thánh_Khổng_Tử,Np
thì,C
hội,N
lại,R
tổ_chức,V
lễ,N
giỗ,N
rất,R
long_trọng,A
",",F
xuân,N
thu,V
nhị,N
kỳ,N
thờ_phụng,A
",",F
thành,V
tín,N
",",F
cảm,V
cách,N
kính_cẩn,A
",",F
nghi_thức,V
đúng,A
như,C
xưa,N
.,F
Ai,P
về,V
đây,P
cũng,R
muốn,V
biểu_hiện,V
tấm,Nc
lòng_thành_thực,N
tôn_sùng,A
",",F
mong_muốn,V
lưu_truyền,N
vĩnh_viễn,A
phép_tắc,N
lớn_lao,A
",",F
để,E
khiến,V
cho,E
trăm,M
năm,N
chẳng,R
đổi,V
dời,V
",",F
vạn,M
đời,N
vẫn,R
như,C
thấy,V
.,F
Lại,R
một,M
lần,N
nữa,R
",",F
xin,V
được,V
trích,V
lời_văn,N
trong,E
bia,N
để,E
cảm_tác,V
về,E
Văn_Chỉ,Np
và,C
tấm,Nc
lòng,N
",",F
tinh_thần,N
trách_nhiệm,N
",",F
truyền_thống,N
của,E
người,N
làng,N
Tự_Nhiên,Np
.,F
“,F
Từ,E
nay,N
về,E
sau,N
",",F
đứng,V
ở,E
đất,N
này,P
",",F
lễ,N
ở,E
đền,N
này,P
",",F
nhìn,V
tấm,Nc
bia,N
này,P
",",F
đọc,V
bài,Nc
văn,N
này,P
không,R
có,V
ai_lại,N
không,R
sợ_hãi,A
kính_nể,N
",",F
bùi_ngùi,A
suy_nghĩ,V
để,E
mà,C
thâm_nhập,V
vào,E
vực,N
thánh,N
",",F
du,V
chơi,V
nơi,N
đạo,V
ngạn,N
.,F
Mong_sao,V
bằng,E
văn_chương,N
các,L
đời,N
",",F
khoa_mục,V
chính_thống,N
",",F
lấy,V
đó,P
để,E
mà,C
điểm,N
tô,V
cho,E
mưu,N
lớn,A
",",F
trang_hoàng,V
cho,E
nghiệp,N
vương,N
",",F
triển_khai,V
cái,N
học,V
kinh,N
luân,N
",",F
làm,V
sống,V
cái,Nc
văn,N
sự_nghiệp,N
mà,C
khơi,V
dậy,V
tấm,Nc
lòng,N
cố_gắng,V
vươn,V
lên,V
",",F
há,V
chẳng,R
phải,V
do,E
bản_thân,N
mình,P
sao,P
?,F
Đó,P
chính,T
là,V
để,E
chấn_hưng,N
Nho,Np
phong,V
làm,V
thịnh,N
văn_học,N
thì,C
còn,V
gì,P
bằng,E
được,V
như_vậy,X
nữa,R
”,F
.,F
Nguyễn_Nguyên_Hoài,Np
